21, 0, 97637, 117438, 637906, 1012527, 19094, 732670, 353977, 898164, 226795, 359070, 358943, 448535, 409086, 176807, 233260, 900340, 97661, 125868, 315726, 161896, 
22, 0, 31976, 213290, 959454, 856931, 555422, 222714, 518545, 1023318, 332845, 377759, 504411, 113967, 275181, 831907, 9259, 371064, 381310, 118127, 356391, 217096, 
23, 0, 498331, 337289, 69472, 824732, 989121, 348941, 5028, 805676, 313878, 133073, 55720, 221809, 723227, 330848, 96416, 674531, 402979, 78482, 35897, 298518, 
24, 0, 548527, 250303, 1040102, 972047, 153495, 544349, 1042220, 1048430, 257599, 102809, 105821, 1030774, 457727, 480695, 245286, 719063, 323383, 23995, 370430, 708508, 
25, 0, 695227, 475581, 266194, 562249, 496541, 904015, 164780, 969644, 186487, 192941, 47518, 1012594, 535033, 294932, 207232, 711423, 435243, 7931, 92192, 965669, 
26, 0, 779133, 418200, 265722, 134185, 704636, 903974, 196785, 254224, 924899, 931648, 985178, 815378, 614609, 689960, 971585, 250942, 646603, 797301, 664977, 930145, 
27, 0, 907411, 988565, 875202, 86721, 724609, 149513, 426284, 508334, 315954, 701856, 628012, 731770, 694874, 378972, 331014, 923719, 320033, 973953, 764065, 966180, 
28, 0, 229097, 117988, 638650, 515955, 924150, 993250, 803321, 310962, 983971, 805630, 865047, 409773, 937205, 144943, 1028731, 896082, 727263, 850556, 982311, 149314, 
29, 0, 683561, 115373, 564726, 980239, 1044940, 1019662, 337805, 835244, 1006755, 290940, 911631, 940316, 802127, 168479, 765732, 916713, 736559, 650065, 549246, 750677, 
30, 0, 658914, 723401, 426830, 562875, 1009135, 411045, 199636, 958266, 295924, 620999, 190953, 653297, 288070, 857970, 274843, 12265, 427600, 440919, 290229, 780150, 
31, 0, 405342, 223794, 868148, 1014318, 51363, 978551, 945712, 705650, 260061, 342159, 443075, 392278, 471351, 833459, 153290, 507876, 111070, 60255, 310606, 193096, 
32, 0, 704760, 918993, 332299, 642969, 728948, 412068, 197622, 674569, 838192, 669648, 723248, 549624, 673235, 591960, 794997, 151703, 829058, 955125, 696496, 831255, 
33, 0, 247475, 333059, 253794, 413599, 198247, 400917, 73509, 365034, 126526, 460785, 855177, 120416, 713046, 345290, 4582, 21411, 92049, 629394, 953966, 428959, 
34, 0, 487799, 146202, 389361, 163256, 573509, 371063, 781491, 258385, 327503, 372565, 382666, 120338, 254002, 454112, 54240, 217924, 129481, 69390, 104130, 177034, 
35, 0, 932132, 199064, 831979, 574089, 876942, 485828, 502402, 940867, 390485, 571655, 694920, 621914, 291618, 893168, 271759, 138158, 439568, 837467, 866833, 651696, 
36, 0, 905490, 408346, 291665, 321554, 537091, 80147, 720035, 231363, 315885, 764839, 775915, 629762, 651860, 851842, 282062, 79652, 57496, 855491, 859461, 1030491, 
37, 0, 998838, 146322, 1012084, 195124, 549335, 357651, 949408, 519122, 324061, 596327, 55034, 654434, 258706, 452528, 323022, 200564, 63704, 281459, 309067, 758235, 
38, 0, 562162, 922427, 452317, 631880, 31517, 549623, 249110, 745419, 719996, 766379, 171610, 900965, 308960, 850321, 931087, 155935, 845068, 398575, 211568, 915645, 
39, 0, 960279, 405404, 394552, 703672, 319593, 380751, 680584, 706420, 35702, 474437, 313798, 652112, 91496, 269812, 23233, 226028, 234729, 11099, 11264, 1025795, 
40, 0, 949558, 48018, 749940, 457270, 524743, 341011, 850976, 126898, 391133, 366949, 382667, 646211, 784404, 456466, 60870, 208740, 96728, 20307, 374734, 693211, 
41, 0, 572062, 459933, 857873, 611852, 1031907, 252879, 925614, 671917, 377364, 144611, 711110, 730232, 918841, 788756, 72072, 400359, 439866, 585867, 960619, 912949, 
42, 0, 713044, 824657, 86539, 643037, 728432, 416164, 8150, 543689, 846416, 669168, 724016, 550616, 705922, 608472, 799093, 151959, 800384, 954997, 697081, 828311, 
43, 0, 225955, 720038, 384690, 516083, 658807, 985947, 188841, 440884, 991019, 318172, 865559, 410159, 1033468, 246863, 782948, 905298, 891901, 704312, 781479, 153354, 
44, 0, 381447, 340659, 654439, 523169, 167451, 47697, 850983, 95995, 110126, 190009, 114392, 89862, 1030386, 490945, 55270, 947037, 282581, 87979, 382546, 322188, 
45, 0, 116250, 335155, 253543, 347039, 200203, 138837, 638759, 103723, 49980, 495513, 855241, 116048, 688503, 283970, 5094, 275343, 91794, 630683, 754814, 428575, 
46, 0, 161449, 147845, 296186, 427435, 1028940, 905094, 197293, 507800, 920615, 29045, 768335, 405820, 812373, 659839, 768805, 585867, 974159, 534723, 549012, 224516, 
47, 0, 945508, 217521, 979814, 21161, 86446, 486884, 395412, 481786, 74961, 864686, 986792, 654682, 326178, 811760, 271758, 434029, 120144, 844381, 801536, 549349, 
48, 0, 282965, 16026, 258294, 814571, 50184, 567422, 109584, 610388, 769871, 372241, 890571, 317202, 238126, 125410, 678880, 217868, 869353, 599822, 627412, 45704, 
49, 0, 652268, 443509, 339546, 69545, 489510, 228326, 236541, 442458, 90209, 1028762, 989966, 636092, 419697, 794877, 262783, 430471, 505054, 891997, 1019938, 1008949, 
50, 0, 428699, 879045, 526242, 562395, 1009129, 344845, 263116, 823086, 825638, 687559, 190885, 222131, 870223, 889974, 882842, 60137, 919075, 424531, 19637, 521511, 
51, 0, 1022883, 490427, 450476, 191536, 546751, 332561, 783748, 212922, 909131, 1018286, 283824, 576295, 905856, 250929, 849871, 649789, 912341, 341936, 77539, 842686, 
52, 0, 691391, 328477, 230285, 833036, 882061, 345357, 66446, 548719, 850455, 743297, 59812, 762737, 149259, 366772, 862339, 682733, 927267, 266323, 191161, 890804, 
53, 0, 297627, 337801, 67361, 538252, 1038305, 121677, 529318, 837935, 311830, 664517, 51680, 205425, 737593, 330048, 358530, 662243, 402979, 342154, 34859, 438069, 
54, 0, 577253, 916705, 89250, 483063, 200164, 659240, 1012, 305340, 740130, 425068, 863521, 934591, 1017182, 214139, 783188, 841923, 863973, 702996, 582846, 943622, 
55, 0, 432795, 1042693, 788131, 562905, 992705, 344845, 394126, 969519, 827175, 683463, 47588, 221747, 345931, 361812, 882826, 707267, 952099, 424531, 281777, 521990, 
56, 0, 975188, 793563, 745534, 42117, 734528, 293298, 327636, 19336, 803164, 167267, 724674, 533708, 705794, 616793, 536989, 136071, 800268, 681287, 1028856, 852381, 
57, 0, 832792, 337425, 172063, 829775, 390664, 652366, 104966, 529997, 177268, 259089, 555651, 894800, 66413, 309426, 151777, 271245, 399274, 529610, 750108, 899221, 
58, 0, 720311, 490386, 815473, 192528, 815319, 355603, 1043618, 255939, 324990, 244071, 120794, 654451, 915664, 458160, 56718, 244596, 194841, 20339, 341187, 1045786, 
59, 0, 810286, 178838, 1011829, 326374, 303511, 58587, 975915, 257781, 128893, 367653, 382687, 653891, 1030399, 522742, 61124, 731732, 256506, 20267, 372812, 774681, 
60, 0, 253630, 852933, 689740, 374126, 884109, 267789, 368461, 7998, 296996, 1038225, 391469, 235441, 272205, 333862, 342067, 27081, 460386, 480338, 215805, 378005, 
61, 0, 978400, 475954, 962899, 29209, 151694, 355510, 420882, 480739, 79101, 733487, 723626, 654712, 31296, 835216, 263566, 245614, 54552, 803671, 802627, 799178, 
62, 0, 713580, 904312, 48731, 739979, 150078, 945126, 117714, 626755, 745952, 1030794, 985627, 849292, 28133, 534267, 918367, 365982, 881822, 1027837, 998695, 928113, 
63, 0, 550586, 140249, 296574, 732463, 457277, 577095, 747109, 759128, 691236, 291217, 1042523, 864692, 75253, 792995, 676725, 94365, 1037774, 535019, 682060, 763909, 
64, 0, 316046, 797729, 630339, 908173, 503563, 711245, 892710, 809583, 156464, 260760, 653576, 374649, 467833, 327912, 161894, 397771, 403122, 775305, 770680, 356020, 
65, 0, 384655, 879745, 72898, 483067, 757219, 757517, 33701, 313404, 941858, 458308, 866601, 414270, 470879, 101483, 752452, 972995, 862199, 704017, 648375, 423430, 
66, 0, 790307, 96923, 155508, 977938, 55231, 120403, 95525, 626346, 118607, 350373, 287899, 588551, 651956, 23571, 30662, 125501, 91037, 80827, 289894, 691007, 
67, 0, 801670, 89658, 613905, 650924, 63875, 709215, 834050, 543477, 223069, 105645, 578626, 1025661, 443178, 346609, 209472, 493958, 274940, 640266, 1016474, 607129, 
68, 0, 432795, 1026372, 853667, 693465, 468929, 281293, 951114, 944999, 626455, 175557, 39364, 223989, 481065, 460229, 654482, 678594, 954151, 161499, 364210, 388994, 
69, 0, 900895, 269848, 220680, 126652, 85123, 138821, 570912, 49906, 94038, 236709, 545792, 639577, 164659, 346336, 4419, 481412, 275411, 626459, 762458, 918163, 
70, 0, 54814, 275611, 249606, 887789, 498947, 249437, 43780, 580222, 61976, 247440, 621568, 124498, 753963, 379128, 26726, 397735, 403186, 630552, 770616, 430748, 
71, 0, 710006, 464339, 414212, 378400, 137501, 857465, 187893, 216990, 700541, 501153, 365712, 890819, 566008, 382992, 663958, 402207, 901216, 5247, 205425, 831660, 
72, 0, 543844, 118950, 783246, 901895, 801686, 734704, 917432, 794272, 479897, 49854, 206421, 855105, 956854, 848662, 141097, 372144, 139280, 120236, 514926, 613113, 
73, 0, 123356, 394705, 368767, 165257, 242456, 588006, 678519, 154377, 666740, 155927, 764506, 341496, 927217, 794976, 668221, 217503, 824586, 532719, 848400, 354469, 
74, 0, 718564, 902648, 48730, 740251, 161854, 946086, 117712, 627010, 737456, 1029018, 987675, 849388, 28612, 534267, 922495, 365982, 618652, 958069, 988455, 991602, 
75, 0, 15693, 98313, 699084, 558702, 619914, 681196, 315156, 827004, 1029219, 389764, 326153, 376071, 277357, 309411, 669189, 272777, 857975, 121932, 86252, 258084, 
76, 0, 937650, 590797, 558594, 308591, 472453, 263693, 363853, 302910, 35364, 849809, 387493, 722609, 788046, 333878, 342194, 27457, 460384, 482386, 223485, 779828, 
77, 0, 703940, 480054, 880696, 160278, 815314, 355762, 1011384, 516578, 390393, 733550, 579319, 654448, 457684, 452534, 296335, 237526, 194840, 805749, 832847, 1044826, 
78, 0, 645618, 463171, 815685, 377632, 662941, 602489, 450039, 249791, 438893, 491955, 366104, 890787, 568056, 389136, 141630, 403739, 377440, 23679, 211057, 954924, 
79, 0, 478687, 31554, 770365, 441758, 828385, 366007, 883955, 81859, 831454, 610167, 255459, 247521, 1033239, 1005506, 913659, 126816, 674187, 353174, 315359, 118746, 
80, 0, 498323, 866756, 611880, 548560, 518017, 301769, 826184, 838054, 626454, 175525, 564676, 197884, 1017640, 279877, 620759, 154562, 919461, 683146, 887970, 519683, 
81, 0, 712378, 852933, 558602, 832863, 472453, 280141, 887661, 827182, 51748, 979861, 391653, 730801, 804733, 333078, 342199, 27585, 468514, 416858, 93373, 1042199, 
82, 0, 402552, 573051, 253964, 830404, 292628, 423088, 128372, 589448, 545564, 363065, 411280, 107227, 754835, 1046600, 581873, 139799, 735874, 237030, 241784, 203325, 
83, 0, 194762, 437046, 800824, 31384, 286867, 358655, 981048, 255462, 70457, 240940, 643798, 130160, 883963, 439764, 50371, 211798, 186554, 544573, 865282, 488203, 
84, 0, 30784, 5128, 258907, 902919, 932850, 209378, 647090, 859651, 381476, 49879, 243291, 66560, 967156, 848130, 8495, 338354, 159768, 103662, 514287, 121649, 
85, 0, 473115, 142098, 831610, 555513, 451219, 321759, 961057, 677236, 100143, 376085, 823962, 130072, 343035, 274656, 24289, 211926, 496123, 542635, 602240, 125483, 
86, 0, 93260, 54311, 260948, 475940, 172018, 767346, 611773, 359448, 225945, 82650, 222846, 297547, 168113, 720676, 175660, 1027121, 31322, 110828, 450410, 6876, 
87, 0, 370888, 963794, 881224, 17088, 42658, 702704, 964720, 508066, 737948, 165031, 657128, 331516, 1021491, 879425, 677019, 466694, 848406, 707983, 891266, 477801, 
88, 0, 6298, 655809, 852490, 6109, 472963, 18637, 953188, 444718, 49716, 582039, 195040, 75513, 935801, 787792, 274623, 138177, 435762, 416907, 388267, 257799, 
89, 0, 489271, 64390, 710068, 458166, 844125, 362267, 877705, 114612, 835407, 351095, 390615, 187139, 392334, 253302, 655340, 647800, 743913, 27506, 287967, 251674, 
90, 0, 748002, 692545, 311967, 66385, 752575, 409763, 739671, 465227, 827620, 811927, 992434, 605615, 308928, 804497, 796095, 3865, 905244, 962806, 815011, 649446, 
91, 0, 671667, 748352, 953787, 439611, 942589, 345991, 1001923, 475123, 821734, 817527, 457203, 751009, 353476, 923570, 915647, 126840, 1039433, 422514, 290215, 648514, 
92, 0, 717932, 449208, 355224, 729360, 531028, 486754, 746160, 713728, 348561, 138462, 726610, 534616, 692657, 720688, 34345, 1029302, 47114, 559613, 963842, 923714, 
93, 0, 23622, 39666, 258584, 320262, 274643, 142835, 615632, 46784, 623517, 84221, 128595, 99012, 951462, 425875, 557361, 343060, 657436, 35183, 316750, 246345, 
94, 0, 587972, 1023210, 817682, 611025, 134578, 141562, 952656, 1034470, 607144, 698542, 628658, 609470, 842472, 288465, 796062, 466770, 586300, 974381, 990627, 943978, 
95, 0, 570148, 382142, 622481, 613056, 416822, 731866, 320266, 909415, 227033, 701578, 562966, 870478, 957352, 453341, 429390, 1021174, 162748, 905017, 1020323, 947832, 
96, 0, 670643, 224077, 820723, 177467, 1008093, 346895, 475599, 507901, 835431, 817527, 326143, 750515, 353484, 431526, 915896, 588409, 777577, 293491, 289957, 784135, 
97, 0, 625326, 983509, 788234, 71403, 1011199, 150477, 396269, 428542, 819748, 931299, 428469, 734652, 288765, 786679, 866463, 7167, 1017462, 456762, 141493, 1042213, 
98, 0, 381586, 961636, 792139, 220867, 503315, 690889, 1019243, 508069, 214820, 437417, 889181, 462524, 859900, 264519, 221013, 463186, 517044, 707755, 983270, 486913, 
99, 0, 941755, 205717, 427566, 308499, 897493, 313097, 738701, 237484, 298534, 868853, 391669, 762417, 869583, 335158, 358561, 551509, 509219, 276578, 27893, 771846, 
100, 1, 321437, 521335, 1006753, 1006532, 507170, 708312, 395118, 968943, 749275, 721976, 640292, 453356, 515385, 85709, 1015414, 971975, 701367, 850457, 954218, 477164, 
101, 1, 960285, 460697, 263536, 633004, 383008, 904710, 174596, 706394, 162935, 767235, 673930, 914523, 25411, 825592, 399562, 226215, 177611, 798547, 729625, 930229, 
102, 1, 456405, 917463, 613545, 1015252, 1027168, 892856, 374527, 565615, 950078, 692051, 630212, 410348, 1019226, 249325, 1039103, 643783, 933797, 1011542, 756953, 480830, 
103, 1, 566924, 820925, 67272, 600780, 228898, 151052, 99116, 573518, 86068, 701577, 657452, 600190, 398169, 821485, 265287, 397447, 276150, 1023171, 755880, 1013813, 
104, 1, 835066, 961368, 430329, 25848, 745613, 19559, 698962, 447955, 832884, 523559, 932074, 636410, 90979, 826864, 545179, 211854, 890186, 658767, 878209, 1028483, 
105, 1, 314070, 360114, 620157, 1047172, 48819, 719603, 917298, 639587, 255900, 756875, 247386, 370276, 1034674, 880593, 414543, 499158, 25500, 327087, 499178, 510840, 
106, 1, 408273, 770336, 273582, 725697, 781754, 453344, 166672, 919810, 859267, 581902, 670416, 93502, 283554, 829305, 800395, 384984, 562965, 960124, 875939, 94528, 
107, 1, 701360, 1016125, 822994, 594539, 219422, 936462, 426252, 760318, 171104, 1029544, 825631, 899390, 277196, 295103, 404742, 807007, 382332, 973937, 729269, 980005, 
108, 1, 494235, 895829, 756774, 702429, 616427, 279181, 297548, 810798, 821014, 782165, 190948, 258037, 480011, 859493, 881842, 142285, 788279, 489170, 380571, 389046, 
109, 1, 456405, 916855, 744619, 1007573, 502818, 974520, 308606, 647535, 749339, 757016, 630020, 453356, 1039386, 216285, 1039991, 1036359, 950197, 978709, 757498, 477086, 
110, 1, 929501, 28568, 199996, 671388, 58786, 314918, 43536, 838978, 85782, 638213, 673954, 583294, 213763, 597241, 291523, 261092, 276383, 798487, 634010, 729891, 
111, 1, 293590, 644215, 622143, 119745, 311219, 701179, 327038, 346861, 779804, 99007, 628566, 364276, 956090, 354773, 669241, 493911, 947004, 710126, 1022690, 118461, 
112, 1, 978613, 917463, 777378, 458159, 636390, 827292, 359661, 368636, 978830, 1007479, 1043877, 972461, 1043998, 614111, 1012220, 589637, 882677, 1010450, 576989, 1034109, 
113, 1, 720356, 496051, 324254, 115297, 162206, 468218, 249109, 220062, 111741, 434603, 366098, 597351, 570088, 319537, 9487, 461087, 381308, 38015, 209505, 897164, 
114, 1, 979032, 311219, 94328, 387462, 47634, 309490, 654389, 124682, 119225, 167706, 743131, 592970, 758005, 982866, 50927, 210711, 30874, 593389, 1021262, 1022044, 
115, 1, 146385, 780628, 265406, 562763, 815592, 412582, 188888, 921378, 892391, 846151, 948391, 223679, 87622, 824895, 881819, 654924, 1021197, 960342, 609717, 110944, 
116, 1, 29444, 87103, 126751, 590761, 416050, 731862, 24846, 882779, 211177, 65690, 595478, 301084, 440544, 189181, 173615, 1037367, 153692, 561512, 955170, 20700, 
117, 1, 386871, 294451, 253025, 485802, 237101, 564757, 70695, 70873, 208762, 200248, 592905, 316236, 761942, 88267, 152420, 389135, 22469, 598657, 690758, 264861, 
118, 1, 649712, 918464, 299530, 92009, 212382, 137444, 694609, 465298, 557668, 455095, 501872, 595389, 795360, 786737, 532539, 334106, 906836, 169006, 485536, 909856, 
119, 1, 43665, 508983, 860064, 220804, 851362, 688856, 438060, 444654, 1025675, 763050, 688420, 511548, 417594, 855773, 999242, 1019367, 955317, 851736, 1019371, 517997, 
120, 1, 516761, 1048341, 875747, 523913, 761704, 826052, 398383, 216043, 954290, 667494, 593324, 416636, 1048179, 85709, 1012938, 1037903, 841607, 942809, 692179, 323557, 
121, 1, 1025316, 410554, 275280, 57890, 20534, 289874, 222241, 255826, 102633, 997260, 934619, 636930, 14582, 965538, 298374, 1029686, 120920, 854393, 932164, 962664, 
122, 1, 127568, 493237, 800402, 90339, 261138, 567914, 428860, 229628, 760869, 435881, 889367, 335390, 799740, 305351, 659204, 348567, 906108, 547966, 725028, 520196, 
123, 1, 589296, 463289, 942812, 98880, 162206, 222442, 510228, 479150, 119925, 438697, 368154, 605539, 309992, 323632, 11527, 403743, 390456, 54399, 208929, 913428, 
124, 1, 766969, 517544, 273659, 201441, 732718, 408226, 170035, 393651, 351431, 717103, 670378, 609598, 610833, 829001, 284555, 120650, 46943, 894678, 884115, 866673, 
125, 1, 945847, 622547, 777382, 458215, 628215, 300953, 359653, 106428, 839466, 875894, 386481, 706221, 1033950, 89179, 881148, 584533, 881653, 490288, 322781, 706365, 
126, 1, 964153, 469912, 263424, 534664, 377900, 904716, 166400, 705990, 187703, 769315, 678016, 914778, 615243, 825592, 415946, 226222, 440227, 798291, 729105, 962849, 
127, 1, 953566, 801737, 82477, 566356, 67529, 279649, 626550, 805675, 583444, 712135, 158944, 600055, 770867, 869649, 815263, 134025, 796422, 472271, 380664, 822198, 
128, 1, 717744, 459061, 822995, 103115, 489788, 1002126, 426255, 203695, 236645, 962985, 891167, 997686, 278220, 295007, 470278, 807007, 513324, 840819, 729141, 914469, 
129, 1, 567028, 985017, 794320, 621248, 220212, 675370, 508692, 770414, 153776, 701832, 657466, 931964, 16328, 559865, 460102, 1004759, 325292, 973941, 731424, 929909, 
130, 1, 926232, 143256, 337208, 735900, 110114, 322054, 666112, 704770, 118165, 15623, 707266, 615512, 738051, 798552, 20683, 219108, 47002, 535507, 570648, 764259, 
131, 1, 664932, 246718, 963504, 25134, 20596, 355702, 486552, 243026, 110825, 856526, 410359, 654338, 14564, 964534, 298890, 898868, 120904, 289661, 277838, 692344, 
132, 1, 28760, 48826, 619120, 814020, 12818, 30962, 916528, 582658, 82333, 36511, 775898, 76882, 759987, 950080, 50922, 472854, 14490, 609775, 1021258, 198744, 
133, 1, 554072, 53810, 259068, 516870, 572210, 767474, 622001, 97792, 1037981, 65691, 251483, 888387, 708789, 979730, 697897, 501046, 555290, 111087, 432494, 629624, 
134, 1, 85550, 537739, 776006, 1035605, 237533, 562777, 876325, 867884, 182812, 21201, 257400, 460611, 1016249, 1005824, 260708, 289209, 290466, 225450, 445178, 52895, 
135, 1, 539010, 721353, 786946, 563051, 750995, 149581, 953156, 954174, 295524, 323989, 309713, 603833, 271340, 266546, 12466, 15315, 366192, 252970, 354485, 779780, 
136, 1, 824311, 1048542, 875689, 163008, 631909, 580601, 442106, 147941, 1048543, 761187, 709988, 976636, 1034042, 643037, 1006425, 775622, 828325, 947999, 1028035, 907256, 
137, 1, 88790, 644215, 753181, 382916, 49075, 701179, 327039, 347887, 779804, 623295, 235286, 378612, 951994, 882901, 930619, 436567, 811836, 514046, 498297, 118461, 
138, 1, 236481, 907621, 544419, 464593, 995306, 400360, 301535, 338351, 858051, 716270, 572708, 150957, 843306, 247365, 900382, 826699, 937781, 976540, 872371, 360423, 
139, 1, 43729, 908406, 622252, 219840, 409586, 666360, 272216, 288998, 724879, 666863, 689972, 477884, 974250, 1011421, 1032027, 1039574, 662453, 979902, 958434, 356328, 
140, 1, 951354, 396184, 340824, 581768, 286757, 355591, 140960, 706498, 49589, 736679, 674442, 634960, 680787, 801488, 262539, 210596, 173066, 797011, 702784, 1024353, 
141, 1, 958554, 405402, 340280, 551052, 41507, 321911, 667312, 704834, 49437, 666887, 707266, 615504, 738099, 797136, 278731, 201636, 46234, 797647, 833608, 1026361, 
142, 1, 480534, 11152, 168895, 320871, 565593, 886019, 50307, 335825, 957797, 318453, 522451, 463619, 91334, 889250, 752033, 25148, 869704, 5234, 84701, 102784, 
143, 1, 901439, 984537, 332613, 640744, 1006637, 215309, 132071, 705535, 322162, 996768, 854312, 635856, 139611, 329976, 264470, 676015, 501347, 956433, 698929, 960165, 
144, 1, 90176, 54306, 783163, 475911, 441138, 768242, 884019, 374849, 201385, 82586, 730707, 363530, 954612, 975746, 173613, 365874, 153624, 653804, 973166, 219768, 
145, 1, 927074, 195122, 391609, 320278, 567, 339443, 746675, 243267, 78281, 855070, 411347, 641026, 252598, 982930, 313259, 898612, 120856, 273388, 310606, 661882, 
146, 1, 274506, 6842, 619312, 1010644, 2579, 96499, 818736, 582722, 119196, 3743, 710354, 76882, 694707, 982976, 34538, 473012, 14490, 608750, 955722, 170074, 
147, 1, 1030141, 509352, 797809, 465512, 207398, 474854, 498739, 426419, 130119, 439083, 824010, 613430, 539185, 304393, 6090, 316224, 111071, 642783, 867538, 1030161, 
148, 1, 671212, 246782, 864752, 586278, 549030, 353714, 519928, 706418, 913657, 889102, 447151, 654579, 950101, 833206, 789658, 176100, 634970, 294741, 376141, 774521, 
149, 1, 717744, 459061, 952011, 104137, 474430, 989900, 497935, 465839, 760933, 976297, 899356, 990524, 800488, 360533, 998663, 282975, 1038132, 840827, 748081, 914613, 
150, 1, 628696, 1017725, 953996, 635500, 884010, 673452, 437084, 679742, 924768, 1045896, 293124, 913341, 268107, 366653, 930835, 418255, 1017718, 448341, 221369, 881701, 
151, 1, 940162, 568181, 688718, 307395, 337801, 268425, 381005, 73614, 37156, 322989, 391565, 590753, 593486, 366678, 27031, 14925, 476704, 218307, 81940, 637988, 
152, 1, 824311, 1046494, 875693, 228544, 572517, 576505, 437498, 180709, 1048287, 759139, 709988, 980734, 517690, 577533, 1004121, 513350, 828325, 945951, 1028035, 1038328, 
153, 1, 314446, 278130, 782941, 1043206, 309395, 584947, 880242, 652897, 254904, 198810, 214619, 374468, 500213, 949171, 180861, 474518, 157854, 22829, 432974, 508616, 
154, 1, 878399, 161471, 523773, 519598, 318581, 638807, 750767, 259833, 753407, 349817, 517727, 956996, 767223, 785391, 777829, 1045557, 785359, 76075, 455502, 660189, 
155, 1, 359630, 64178, 618940, 457590, 565491, 108019, 814257, 123538, 358297, 854142, 481011, 121959, 1045175, 978691, 312555, 495476, 96734, 289581, 302543, 217963, 
156, 1, 785404, 496117, 943823, 366561, 475070, 996072, 432511, 199615, 758885, 976315, 1031708, 990636, 833273, 910445, 996671, 264543, 1038198, 849151, 753201, 915620, 
157, 1, 950290, 400314, 357120, 581764, 41475, 387353, 716448, 705478, 115005, 765359, 181952, 634448, 709466, 879056, 263566, 136100, 41008, 265667, 112728, 1026345, 
158, 1, 89606, 62631, 229266, 478101, 237489, 767827, 619949, 355464, 217753, 17082, 751190, 264779, 757936, 785228, 192108, 1027121, 27272, 627112, 971626, 6878, 
